x,y,value
40,29,0.60633
40,30,0.60633
40,31,0.60633
40,32,0.60633
40,33,0.60633
40,34,0.60633
40,35,0.60633
41,0,0.60633
41,1,0.60633
41,2,0.60633
41,3,0.60633
41,4,0.60633
41,5,0.60633
41,6,0.60633
41,7,0.60633
41,8,0.60633
41,9,0.60633
41,10,0.60633
41,11,0.60633
41,12,0.60633
41,13,0.60633
41,14,0.60633
41,15,0.60633
41,16,0.60633
41,17,0.60633
41,18,0.60633
41,19,0.60633
41,20,0.60633
41,21,0.60633
41,22,0.60633
41,23,0.60633
41,24,0.60633
41,25,0.60633
41,26,0.60633
41,27,0.60633
41,28,0.60633
41,29,0.60633
41,30,0.60633
41,31,0.60633
41,32,0.60633
41,33,0.60633
41,34,0.60633
41,35,0.60633
42,0,0.60633
42,1,0.60633
42,2,0.60633
42,3,0.60633
42,4,0.60633
42,5,0.60633
42,6,0.60633
42,7,0.60633
42,8,0.60633
42,9,0.60633
42,10,0.60633
42,11,0.60633
42,12,0.60633
42,13,0.60633
42,14,0.60633
42,15,0.60633
42,16,0.60633
42,17,0.60633
42,18,0.60633
42,19,0.60633
42,20,0.60633
42,21,0.60633
42,22,0.60633
42,23,0.60633
42,24,0.60633
42,25,0.60633
42,26,0.60633
42,27,0.60633
42,28,0.60633
42,29,0.60633
42,30,0.60633
42,31,0.60633
42,32,0.60633
42,33,0.60633
42,34,0.60633
42,35,0.60633
43,0,0.60633
43,1,0.60633
43,2,0.60633
43,3,0.60633
43,4,0.60633
43,5,0.60633
43,6,0.60633
43,7,0.60633
43,8,0.60633
43,9,0.60633
43,10,0.60633
43,11,0.60633
43,12,0.60633
43,13,0.60633
43,14,0.60633
43,15,0.60633
43,16,0.60633
43,17,0.60633
43,18,0.60633
43,19,0.60633
43,20,0.60633
43,21,0.60633
43,22,0.60633
43,23,0.60633
43,24,0.60633
43,25,0.60633
43,26,0.60633
43,27,0.60633
43,28,0.60633
43,29,0.60633
43,30,0.60633
43,31,0.60633
43,32,0.60633
43,33,0.60633
43,34,0.60633
43,35,0.60633
44,0,0.60633
44,1,0.60633
44,2,0.60633
44,3,0.60633
44,4,0.60633
44,5,0.60633
44,6,0.60633
44,7,0.60633
44,8,0.60633
44,9,0.60633
44,10,0.60633
44,11,0.60633
44,12,0.60633
44,13,0.60633
44,14,0.60633
44,15,0.60633
44,16,0.60633
44,17,0.60633
44,18,0.60633
44,19,0.60633
44,20,0.60633
44,21,0.60633
44,22,0.60633
44,23,0.60633
44,24,0.60633
44,25,0.60633
44,26,0.60633
44,27,0.60633
44,28,0.60633
44,29,0.60633
44,30,0.60633
44,31,0.60633
44,32,0.60633
44,33,0.60633
44,34,0.60633
44,35,0.60633
45,0,0.60633
45,1,0.60633
45,2,0.60633
45,3,0.60633
45,4,0.60633
45,5,0.60633
45,6,0.60633
45,7,0.60633
45,8,0.60633
45,9,0.60633
45,10,0.60633
45,11,0.60633
45,12,0.60633
45,13,0.60633
45,14,0.60633
45,15,0.60633
45,16,0.60633
45,17,0.60633
45,18,0.60633
45,19,0.60633
45,20,0.60633
45,21,0.60633
45,22,0.60633
45,23,0.60633
45,24,0.60633
45,25,0.60633
45,26,0.60633
45,27,0.60633
45,28,0.60633
45,29,0.60633
45,30,0.60633
45,31,0.60633
45,32,0.60633
45,33,0.60633
45,34,0.60633
45,35,0.60633
46,0,0.60633
46,1,0.60633
46,2,0.60633
46,3,0.60633
46,4,0.60633
46,5,0.60633
46,6,0.60633
46,7,0.60633
46,8,0.60633
46,9,0.60633
46,10,0.60633
46,11,0.60633
46,12,0.60633
46,13,0.60633
46,14,0.60633
46,15,0.60633
46,16,0.60633
46,17,0.60633
46,18,0.60633
46,19,0.60633
46,20,0.60633
46,21,0.60633
46,22,0.60633
46,23,0.60633
46,24,0.60633
46,25,0.60633
46,26,0.60633
46,27,0.60633
46,28,0.60633
46,29,0.60633
46,30,0.60633
46,31,0.60633
46,32,0.60633
46,33,0.60633
46,34,0.60633
46,35,0.60633
47,0,0.60633
47,1,0.60633
47,2,0.60633
47,3,0.60633
47,4,0.60633
47,5,0.60633
47,6,0.60633
47,7,0.60633
47,8,0.60633
47,9,0.60633
47,10,0.60633
47,11,0.60633
47,12,0.60633
47,13,0.60633
47,14,0.60633
47,15,0.60633
47,16,0.60633
47,17,0.60633
47,18,0.60633
47,19,0.60633
47,20,0.60633
47,21,0.60633
47,22,0.60633
47,23,0.60633
47,24,0.60633
47,25,0.60633
47,26,0.60633
47,27,0.60633
47,28,0.60633
47,29,0.60633
47,30,0.60633
47,31,0.60633
47,32,0.60633
47,33,0.60633
47,34,0.60633
47,35,0.60633
48,0,0.60633
48,1,0.60633
48,2,0.60633
48,3,0.60633
48,4,0.60633
48,5,0.60633
48,6,0.60633
48,7,0.60633
48,8,0.60633
48,9,0.60633
48,10,0.60633
48,11,0.60633
48,12,0.60633
48,13,0.60633
48,14,0.60633
48,15,0.60633
48,16,0.60633
48,17,0.60633
48,18,0.60633
48,19,0.60633
48,20,0.60633
48,21,0.60633
48,22,0.60633
48,23,0.60633
48,24,0.60633
48,25,0.60633
48,26,0.60633
48,27,0.60633
48,28,0.60633
48,29,0.60633
48,30,0.60633
48,31,0.60633
48,32,0.60633
48,33,0.60633
48,34,0.60633
48,35,0.60633
49,0,0.60633
49,1,0.60633
49,2,0.60633
49,3,0.60633
49,4,0.60633
49,5,0.60633
49,6,0.60633
49,7,0.60633
49,8,0.60633
49,9,0.60633
49,10,0.60633
49,11,0.60633
49,12,0.60633
49,13,0.60633
49,14,0.60633
49,15,0.60633
49,16,0.60633
49,17,0.60633
49,18,0.60633
49,19,0.60633
49,20,0.60633
49,21,0.60633
49,22,0.60633
49,23,0.60633
49,24,0.60633
49,25,0.60633
49,26,0.60633
49,27,0.60633
49,28,0.60633
49,29,0.60633
49,30,0.60633
49,31,0.60633
49,32,0.60633
49,33,0.60633
49,34,0.60633
49,35,0.60633
50,0,0.60633
50,1,0.60633
50,2,0.60633
50,3,0.60633
50,4,0.60633
50,5,0.60633
50,6,0.60633
50,7,0.60633
50,8,0.60633
50,9,0.60633
50,10,0.60633
50,11,0.60633
50,12,0.60633
50,13,0.60633
50,14,0.60633
50,15,0.60633
50,16,0.60633
50,17,0.60633
50,18,0.60633
50,19,0.60633
50,20,0.60633
50,21,0.60633
50,22,0.60633
50,23,0.60633
50,24,0.60633
50,25,0.60633
50,26,0.60633
50,27,0.60633
50,28,0.60633
50,29,0.60633
50,30,0.60633
50,31,0.60633
50,32,0.60633
50,33,0.60633
50,34,0.60633
50,35,0.60633
51,0,0.60633
51,1,0.60633
51,2,0.60633
51,3,0.60633
51,4,0.60633
51,5,0.60633
51,6,0.60633
51,7,0.60633
51,8,0.60633
51,9,0.60633
51,10,0.60633
51,11,0.60633
51,12,0.60633
51,13,0.60633
51,14,0.60633
51,15,0.60633
51,16,0.60633
51,17,0.60633
51,18,0.60633
51,19,0.60633
51,20,0.60633
51,21,0.60633
51,22,0.60633
51,23,0.60633
51,24,0.60633
51,25,0.60633
51,26,0.60633
51,27,0.60633
51,28,0.60633
51,29,0.60633
51,30,0.60633
51,31,0.60633
51,32,0.60633
51,33,0.60633
51,34,0.60633
51,35,0.60633
52,0,0.60633
52,1,0.60633
52,2,0.60633
52,3,0.60633
52,4,0.60633
52,5,0.60633
52,6,0.60633
52,7,0.60633
52,8,0.60633
52,9,0.60633
52,10,0.60633
52,11,0.60633
52,12,0.60633
52,13,0.60633
52,14,0.60633
52,15,0.60633
52,16,0.60633
52,17,0.60633
52,18,0.60633
52,19,0.60633
52,20,0.60633
52,21,0.60633
52,22,0.60633
52,23,0.60633
52,24,0.60633
52,25,0.60633
52,26,0.60633
52,27,0.60633
52,28,0.60633
52,29,0.60633
52,30,0.60633
52,31,0.60633
52,32,0.60633
52,33,0.60633
52,34,0.60633
52,35,0.60633
53,0,0.60633
53,1,0.60633
53,2,0.60633
53,3,0.60633
53,4,0.60633
53,5,0.60633
53,6,0.60633
53,7,0.60633
53,8,0.60633
53,9,0.60633
53,10,0.60633
53,11,0.60633
53,12,0.60633
53,13,0.60633
53,14,0.60633
53,15,0.60633
53,16,0.60633
53,17,0.60633
53,18,0.60633
53,19,0.60633
53,20,0.60633
53,21,0.60633
53,22,0.60633
53,23,0.60633
53,24,0.60633
53,25,0.60633
53,26,0.60633
53,27,0.60633
53,28,0.60633
53,29,0.60633
53,30,0.60633
53,31,0.60633
53,32,0.60633
53,33,0.60633
53,34,0.60633
53,35,0.60633
54,0,0.60633
54,1,0.60633
54,2,0.60633
54,3,0.60633
54,4,0.60633
54,5,0.60633
54,6,0.60633
54,7,0.60633
54,8,0.60633
54,9,0.60633
54,10,0.60633
54,11,0.60633
54,12,0.60633
54,13,0.60633
54,14,0.60633
54,15,0.60633
54,16,0.60633
54,17,0.60633
54,18,0.60633
54,19,0.60633
54,20,0.60633
54,21,0.60633
54,22,0.60633
54,23,0.60633
54,24,0.60633
54,25,0.60633
54,26,0.60633
54,27,0.60633
54,28,0.60633
54,29,0.60633
54,30,0.60633
54,31,0.60633
54,32,0.60633
54,33,0.60633
54,34,0.60633
54,35,0.60633
55,0,0.60633
55,1,0.60633
55,2,0.60633
55,3,0.60633
55,4,0.60633
55,5,0.60633
55,6,0.60633
55,7,0.60633
55,8,0.60633
55,9,0.60633
55,10,0.60633
55,11,0.60633
55,12,0.60633
55,13,0.60633
55,14,0.60633
55,15,0.60633
55,16,0.60633
55,17,0.60633
55,18,0.60633
55,19,0.60633
55,20,0.60633
55,21,0.60633
55,22,0.60633
55,23,0.60633
55,24,0.60633
55,25,0.60633
55,26,0.60633
55,27,0.60633
55,28,0.60633
55,29,0.60633
55,30,0.60633
55,31,0.60633
55,32,0.60633
55,33,0.60633
55,34,0.60633
55,35,0.60633
56,0,0.60633
56,1,0.60633
56,2,0.60633
56,3,0.60633
56,4,0.60633
56,5,0.60633
56,6,0.60633
56,7,0.60633
56,8,0.60633
56,9,0.60633
56,10,0.60633
56,11,0.60633
56,12,0.60633
56,13,0.60633
56,14,0.60633
56,15,0.60633
56,16,0.60633
56,17,0.60633
56,18,0.60633
56,19,0.60633
56,20,0.60633
56,21,0.60633
56,22,0.60633
56,23,0.60633
56,24,0.60633
56,25,0.60633
56,26,0.60633
56,27,0.60633
56,28,0.60633
56,29,0.60633
56,30,0.60633
56,31,0.60633
56,32,0.60633
56,33,0.60633
56,34,0.60633
56,35,0.60633
57,0,0.60633
57,1,0.60633
57,2,0.60633
57,3,0.60633
57,4,0.60633
57,5,0.60633
57,6,0.60633
57,7,0.60633
57,8,0.60633
57,9,0.60633
57,10,0.60633
57,11,0.60633
57,12,0.60633
57,13,0.60633
57,14,0.60633
57,15,0.60633
57,16,0.60633
57,17,0.60633
57,18,0.60633
57,19,0.60633
57,20,0.60633
57,21,0.60633
57,22,0.60633
57,23,0.60633
57,24,0.60633
57,25,0.60633
57,26,0.60633
57,27,0.60633
57,28,0.60633
57,29,0.60633
57,30,0.60633
57,31,0.60633
57,32,0.60633
57,33,0.60633
57,34,0.60633
57,35,0.60633
58,0,0.60633
58,1,0.60633
58,2,0.60633
58,3,0.60633
58,4,0.60633
58,5,0.60633
58,6,0.60633
58,7,0.60633
58,8,0.60633
58,9,0.60633
58,10,0.60633
58,11,0.60633
58,12,0.60633
58,13,0.60633
58,14,0.60633
58,15,0.60633
58,16,0.60633
58,17,0.60633
58,18,0.60633
58,19,0.60633
58,20,0.60633
58,21,0.60633
58,22,0.60633
58,23,0.60633
58,24,0.60633
58,25,0.60633
58,26,0.60633
58,27,0.60633
58,28,0.60633
58,29,0.60633
58,30,0.60633
58,31,0.60633
58,32,0.60633
58,33,0.60633
58,34,0.60633
58,35,0.60633
59,0,0.60633
59,1,0.60633
59,2,0.60633
59,3,0.60633
59,4,0.60633
59,5,0.60633
59,6,0.60633
59,7,0.60633
59,8,0.60633
59,9,0.60633
59,10,0.60633
59,11,0.60633
59,12,0.60633
59,13,0.60633
59,14,0.60633
59,15,0.60633
59,16,0.60633
59,17,0.60633
59,18,0.60633
59,19,0.60633
59,20,0.60633
59,21,0.60633
59,22,0.60633
59,23,0.60633
59,24,0.60633
59,25,0.60633
59,26,0.60633
59,27,0.60633
59,28,0.60633
59,29,0.60633
59,30,0.60633
59,31,0.60633
59,32,0.60633
59,33,0.60633
59,34,0.60633
59,35,0.60633
60,0,0.60633
60,1,0.60633
60,2,0.60633
60,3,0.60633
60,4,0.60633
60,5,0.60633
60,6,0.60633
60,7,0.60633
60,8,0.60633
60,9,0.60633
60,10,0.60633
60,11,0.60633
60,12,0.60633
60,13,0.60633
60,14,0.60633
60,15,0.60633
60,16,0.60633
60,17,0.60633
60,18,0.60633
60,19,0.60633
60,20,0.60633
60,21,0.60633
60,22,0.60633
60,23,0.60633
60,24,0.60633
60,25,0.60633
60,26,0.60633
60,27,0.60633
60,28,0.60633
60,29,0.60633
60,30,0.60633
60,31,0.60633
60,32,0.60633
60,33,0.60633
60,34,0.60633
60,35,0.60633
61,0,0.60633
61,1,0.60633
61,2,0.60633
61,3,0.60633
61,4,0.60633
61,5,0.60633
61,6,0.60633
61,7,0.60633
61,8,0.60633
61,9,0.60633
61,10,0.60633
61,11,0.60633
61,12,0.60633
61,13,0.60633
61,14,0.60633
61,15,0.60633
61,16,0.60633
61,17,0.60633
61,18,0.60633
61,19,0.60633
61,20,0.60633
61,21,0.60633
61,22,0.60633
61,23,0.60633
61,24,0.60633
61,25,0.60633
61,26,0.60633
61,27,0.60633
61,28,0.60633
61,29,0.60633
61,30,0.60633
61,31,0.60633
61,32,0.60633
61,33,0.60633
61,34,0.60633
61,35,0.60633
62,0,0.60633
62,1,0.60633
62,2,0.60633
62,3,0.60633
62,4,0.60633
62,5,0.60633
62,6,0.60633
62,7,0.60633
62,8,0.60633
62,9,0.60633
62,10,0.60633
62,11,0.60633
62,12,0.60633
62,13,0.60633
62,14,0.60633
62,15,0.60633
62,16,0.60633
62,17,0.60633
62,18,0.60633
62,19,0.60633
62,20,0.60633
62,21,0.60633
62,22,0.60633
62,23,0.60633
62,24,0.60633
62,25,0.60633
62,26,0.60633
62,27,0.60633
62,28,0.60633
62,29,0.60633
62,30,0.60633
62,31,0.60633
62,32,0.60633
62,33,0.60633
62,34,0.60633
62,35,0.60633
63,0,0.60633
63,1,0.60633
63,2,0.60633
63,3,0.60633
63,4,0.60633
63,5,0.60633
63,6,0.60633
63,7,0.60633
63,8,0.60633
63,9,0.60633
63,10,0.60633
63,11,0.60633
63,12,0.60633
63,13,0.60633
63,14,0.60633
63,15,0.60633
63,16,0.60633
63,17,0.60633
63,18,0.60633
63,19,0.60633
63,20,0.60633
63,21,0.60633
63,22,0.60633
63,23,0.60633
63,24,0.60633
63,25,0.60633
63,26,0.60633
63,27,0.60633
63,28,0.60633
63,29,0.60633
63,30,0.60633
63,31,0.60633
63,32,0.60633
63,33,0.60633
63,34,0.60633
63,35,0.60633
64,0,0.60633
64,1,0.60633
64,2,0.60633
64,3,0.60633
64,4,0.60633
64,5,0.60633
64,6,0.60633
64,7,0.60633
64,8,0.60633
64,9,0.60633
64,10,0.60633
64,11,0.60633
64,12,0.60633
64,13,0.60633
64,14,0.60633
64,15,0.60633
64,16,0.60633
64,17,0.60633
64,18,0.60633
64,19,0.60633
64,20,0.60633
64,21,0.60633
64,22,0.60633
64,23,0.60633
64,24,0.60633
64,25,0.60633
64,26,0.60633
64,27,0.60633
64,28,0.60633
64,29,0.60633
64,30,0.60633
64,31,0.60633
64,32,0.60633
64,33,0.60633
64,34,0.60633
64,35,0.60633
65,0,0.60633
65,1,0.60633
65,2,0.60633
65,3,0.60633
65,4,0.60633
65,5,0.60633
65,6,0.60633
65,7,0.60633
65,8,0.60633
65,9,0.60633
65,10,0.60633
65,11,0.60633
65,12,0.60633
65,13,0.60633
65,14,0.60633
65,15,0.60633
65,16,0.60633
65,17,0.60633
65,18,0.60633
65,19,0.60633
65,20,0.60633
65,21,0.60633
65,22,0.60633
65,23,0.60633
65,24,0.60633
65,25,0.60633
65,26,0.60633
65,27,0.60633
65,28,0.60633
65,29,0.60633
65,30,0.60633
65,31,0.60633
65,32,0.60633
65,33,0.60633
65,34,0.60633
65,35,0.60633
66,0,0.60633
66,1,0.60633
66,2,0.60633
66,3,0.60633
66,4,0.60633
66,5,0.60633
66,6,0.60633
66,7,0.60633
66,8,0.60633
66,9,0.60633
66,10,0.60633
66,11,0.60633
66,12,0.60633
66,13,0.60633
66,14,0.60633
66,15,0.60633
66,16,0.60633
66,17,0.60633
66,18,0.60633
66,19,0.60633
66,20,0.60633
66,21,0.60633
66,22,0.60633
66,23,0.60633
66,24,0.60633
66,25,0.60633
66,26,0.60633
66,27,0.60633
66,28,0.60633
66,29,0.60633
66,30,0.60633
66,31,0.60633
66,32,0.60633
66,33,0.60633
66,34,0.60633
66,35,0.60633
67,0,0.60633
67,1,0.60633
67,2,0.60633
67,3,0.60633
67,4,0.60633
67,5,0.60633
67,6,0.60633
67,7,0.60633
67,8,0.60633
67,9,0.60633
67,10,0.60633
67,11,0.60633
67,12,0.60633
67,13,0.60633
67,14,0.60633
67,15,0.60633
67,16,0.60633
67,17,0.60633
67,18,0.60633
67,19,0.60633
67,20,0.60633
67,21,0.60633
67,22,0.60633
67,23,0.60633
67,24,0.60633
67,25,0.60633
67,26,0.60633
67,27,0.60633
67,28,0.60633
67,29,0.60633
67,30,0.60633
67,31,0.60633
67,32,0.60633
67,33,0.60633
67,34,0.60633
67,35,0.60633
68,0,0.60633
68,1,0.60633
68,2,0.60633
68,3,0.60633
68,4,0.60633
68,5,0.60633
68,6,0.60633
68,7,0.60633
68,8,0.60633
68,9,0.60633
68,10,0.60633
68,11,0.60633
68,12,0.60633
68,13,0.60633
68,14,0.60633
68,15,0.60633
68,16,0.60633
68,17,0.60633
68,18,0.60633
68,19,0.60633
68,20,0.60633
68,21,0.60633
68,22,0.60633
68,23,0.60633
68,24,0.60633
68,25,0.60633
68,26,0.60633
68,27,0.60633
68,28,0.60633
68,29,0.60633
68,30,0.60633
68,31,0.60633
68,32,0.60633
68,33,0.60633
68,34,0.60633
68,35,0.60633
69,0,0.60633
69,1,0.60633
69,2,0.60633
69,3,0.60633
69,4,0.60633
69,5,0.60633
69,6,0.60633
69,7,0.60633
69,8,0.60633
69,9,0.60633
69,10,0.60633
69,11,0.60633
69,12,0.60633
69,13,0.60633
69,14,0.60633
69,15,0.60633
69,16,0.60633
69,17,0.60633
69,18,0.60633
69,19,0.60633
69,20,0.60633
69,21,0.60633
69,22,0.60633
69,23,0.60633
69,24,0.60633
69,25,0.60633
69,26,0.60633
69,27,0.60633
69,28,0.60633
69,29,0.60633
69,30,0.60633
69,31,0.60633
69,32,0.60633
69,33,0.60633
69,34,0.60633
69,35,0.60633
70,0,0.60633
70,1,0.60633
70,2,0.60633
70,3,0.60633
70,4,0.60633
70,5,0.60633
70,6,0.60633
70,7,0.60633
70,8,0.60633
70,9,0.60633
70,10,0.60633
70,11,0.60633
70,12,0.60633
70,13,0.60633
70,14,0.60633
70,15,0.60633
70,16,0.60633
70,17,0.60633
70,18,0.60633
70,19,0.60633
70,20,0.60633
70,21,0.60633
70,22,0.60633
70,23,0.60633
70,24,0.60633
70,25,0.60633
70,26,0.60633
70,27,0.60633
70,28,0.60633
70,29,0.60633
70,30,0.60633
70,31,0.60633
70,32,0.60633
70,33,0.60633
70,34,0.60633
70,35,0.60633
71,0,0.60633
71,1,0.60633
71,2,0.60633
71,3,0.60633
71,4,0.60633
71,5,0.60633
71,6,0.60633
71,7,0.60633
71,8,0.60633
71,9,0.60633
71,10,0.60633
71,11,0.60633
71,12,0.60633
71,13,0.60633
71,14,0.60633
71,15,0.60633
71,16,0.60633
71,17,0.60633
71,18,0.60633
71,19,0.60633
71,20,0.60633
71,21,0.60633
71,22,0.60633
71,23,0.60633
71,24,0.60633
71,25,0.60633
71,26,0.60633
71,27,0.60633
71,28,0.60633
71,29,0.60633
71,30,0.60633
71,31,0.60633
71,32,0.60633
71,33,0.60633
71,34,0.60633
71,35,0.60633
72,0,0.60633
72,1,0.60633
72,2,0.60633
72,3,0.60633
72,4,0.60633
72,5,0.60633
72,6,0.60633
72,7,0.60633
72,8,0.60633
72,9,0.60633
72,10,0.60633
72,11,0.60633
72,12,0.60633
72,13,0.60633
72,14,0.60633
72,15,0.60633
72,16,0.60633
72,17,0.60633
72,18,0.60633
72,19,0.60633
72,20,0.60633
72,21,0.60633
72,22,0.60633
72,23,0.60633
72,24,0.60633
72,25,0.60633
72,26,0.60633
72,27,0.60633
72,28,0.60633
72,29,0.60633
72,30,0.60633
72,31,0.60633
72,32,0.60633
72,33,0.60633
72,34,0.60633
72,35,0.60633
73,0,0.60633
73,1,0.60633
73,2,0.60633
73,3,0.60633
73,4,0.60633
73,5,0.60633
73,6,0.60633
73,7,0.60633
73,8,0.60633
73,9,0.60633
73,10,0.60633
73,11,0.60633
73,12,0.60633
73,13,0.60633
73,14,0.60633
73,15,0.60633
73,16,0.60633
73,17,0.60633
73,18,0.60633
73,19,0.60633
73,20,0.60633
73,21,0.60633
73,22,0.60633
73,23,0.60633
73,24,0.60633
73,25,0.60633
73,26,0.60633
73,27,0.60633
73,28,0.60633
73,29,0.60633
73,30,0.60633
73,31,0.60633
73,32,0.60633
73,33,0.60633
73,34,0.60633
73,35,0.60633
74,0,0.60633
74,1,0.60633
74,2,0.60633
74,3,0.60633
74,4,0.60633
74,5,0.60633
74,6,0.60633
74,7,0.60633
74,8,0.60633
74,9,0.60633
74,10,0.60633
74,11,0.60633
74,12,0.60633
74,13,0.60633
74,14,0.60633
74,15,0.60633
74,16,0.60633
74,17,0.60633
74,18,0.60633
74,19,0.60633
74,20,0.60633
74,21,0.60633
74,22,0.60633
74,23,0.60633
74,24,0.60633
74,25,0.60633
74,26,0.60633
74,27,0.60633
74,28,0.60633
74,29,0.60633
74,30,0.60633
74,31,0.60633
74,32,0.60633
74,33,0.60633
74,34,0.60633
74,35,0.60633
75,0,0.60633
75,1,0.60633
75,2,0.60633
75,3,0.60633
75,4,0.60633
75,5,0.60633
75,6,0.60633
75,7,0.60633
75,8,0.60633
75,9,0.60633
75,10,0.60633
75,11,0.60633
75,12,0.60633
75,13,0.60633
75,14,0.60633
75,15,0.60633
75,16,0.60633
75,17,0.60633
75,18,0.60633
75,19,0.60633
75,20,0.60633
75,21,0.60633
75,22,0.60633
75,23,0.60633
75,24,0.60633
75,25,0.60633
75,26,0.60633
75,27,0.60633
75,28,0.60633
75,29,0.60633
75,30,0.60633
75,31,0.60633
75,32,0.60633
75,33,0.60633
75,34,0.60633
75,35,0.60633
76,0,0.60633
76,1,0.60633
76,2,0.60633
76,3,0.60633
76,4,0.60633
76,5,0.60633
76,6,0.60633
76,7,0.60633
76,8,0.60633
76,9,0.60633
76,10,0.60633
76,11,0.60633
76,12,0.60633
76,13,0.60633
76,14,0.60633
76,15,0.60633
76,16,0.60633
76,17,0.60633
76,18,0.60633
76,19,0.60633
76,20,0.60633
76,21,0.60633
76,22,0.60633
76,23,0.60633
76,24,0.60633
76,25,0.60633
76,26,0.60633
76,27,0.60633
76,28,0.60633
76,29,0.60633
76,30,0.60633
76,31,0.60633
76,32,0.60633
76,33,0.60633
76,34,0.60633
76,35,0.60633
77,0,0.60633
77,1,0.60633
77,2,0.60633
77,3,0.60633
77,4,0.60633
77,5,0.60633
77,6,0.60633
77,7,0.60633
77,8,0.60633
77,9,0.60633
77,10,0.60633
77,11,0.60633
77,12,0.60633
77,13,0.60633
77,14,0.60633
77,15,0.60633
77,16,0.60633
77,17,0.60633
77,18,0.60633
77,19,0.60633
77,20,0.60633
77,21,0.60633
77,22,0.60633
77,23,0.60633
77,24,0.60633
77,25,0.60633
77,26,0.60633
77,27,0.60633
77,28,0.60633
77,29,0.60633
77,30,0.60633
77,31,0.60633
77,32,0.60633
77,33,0.60633
77,34,0.60633
77,35,0.60633
78,0,0.60633
78,1,0.60633
78,2,0.60633
78,3,0.60633
78,4,0.60633
78,5,0.60633
78,6,0.60633
78,7,0.60633
78,8,0.60633
78,9,0.60633
78,10,0.60633
78,11,0.60633
78,12,0.60633
78,13,0.60633
78,14,0.60633
78,15,0.60633
78,16,0.60633
78,17,0.60633
78,18,0.60633
78,19,0.60633
78,20,0.60633
78,21,0.60633
78,22,0.60633
78,23,0.60633
78,24,0.60633
78,25,0.60633
78,26,0.60633
78,27,0.60633
78,28,0.60633
78,29,0.60633
78,30,0.60633
78,31,0.60633
78,32,0.60633
78,33,0.60633
78,34,0.60633
78,35,0.60633
79,0,0.60633
79,1,0.60633
79,2,0.60633
79,3,0.60633
79,4,0.60633
79,5,0.60633
79,6,0.60633
79,7,0.60633
79,8,0.60633
79,9,0.60633
79,10,0.60633
79,11,0.60633
79,12,0.60633
79,13,0.60633
79,14,0.60633
79,15,0.60633
79,16,0.60633
79,17,0.60633
79,18,0.60633
79,19,0.60633
79,20,0.60633
79,21,0.60633
79,22,0.60633
79,23,0.60633
79,24,0.60633
79,25,0.60633
79,26,0.60633
79,27,0.60633
79,28,0.60633
79,29,0.60633
79,30,0.60633
79,31,0.60633
79,32,0.60633
79,33,0.60633
79,34,0.60633
79,35,0.60633
80,0,0.60633
80,1,0.60633
80,2,0.60633
80,3,0.60633
80,4,0.60633
80,5,0.60633
80,6,0.60633
80,7,0.60633
80,8,0.60633
80,9,0.60633
80,10,0.60633
80,11,0.60633
80,12,0.60633
80,13,0.60633
80,14,0.60633
80,15,0.60633
80,16,0.60633
80,17,0.60633
80,18,0.60633
80,19,0.60633
80,20,0.60633
80,21,0.60633
80,22,0.60633
80,23,0.60633
80,24,0.60633
80,25,0.60633
80,26,0.60633
80,27,0.60633
80,28,0.60633
80,29,0.60633
80,30,0.60633
80,31,0.60633
80,32,0.60633
