x,y,value
80,33,0.60633
80,34,0.60633
80,35,0.60633
81,0,0.60633
81,1,0.60633
81,2,0.60633
81,3,0.60633
81,4,0.60633
81,5,0.60633
81,6,0.60633
81,7,0.60633
81,8,0.60633
81,9,0.60633
81,10,0.60633
81,11,0.60633
81,12,0.60633
81,13,0.60633
81,14,0.60633
81,15,0.60633
81,16,0.60633
81,17,0.60633
81,18,0.60633
81,19,0.60633
81,20,0.60633
81,21,0.60633
81,22,0.60633
81,23,0.60633
81,24,0.60633
81,25,0.60633
81,26,0.60633
81,27,0.60633
81,28,0.60633
81,29,0.60633
81,30,0.60633
81,31,0.60633
81,32,0.60633
81,33,0.60633
81,34,0.60633
81,35,0.60633
82,0,0.60633
82,1,0.60633
82,2,0.60633
82,3,0.60633
82,4,0.60633
82,5,0.60633
82,6,0.60633
82,7,0.60633
82,8,0.60633
82,9,0.60633
82,10,0.60633
82,11,0.60633
82,12,0.60633
82,13,0.60633
82,14,0.60633
82,15,0.60633
82,16,0.60633
82,17,0.60633
82,18,0.60633
82,19,0.60633
82,20,0.60633
82,21,0.60633
82,22,0.60633
82,23,0.60633
82,24,0.60633
82,25,0.60633
82,26,0.60633
82,27,0.60633
82,28,0.60633
82,29,0.60633
82,30,0.60633
82,31,0.60633
82,32,0.60633
82,33,0.60633
82,34,0.60633
82,35,0.60633
83,0,0.60633
83,1,0.60633
83,2,0.60633
83,3,0.60633
83,4,0.60633
83,5,0.60633
83,6,0.60633
83,7,0.60633
83,8,0.60633
83,9,0.60633
83,10,0.60633
83,11,0.60633
83,12,0.60633
83,13,0.60633
83,14,0.60633
83,15,0.60633
83,16,0.60633
83,17,0.60633
83,18,0.60633
83,19,0.60633
83,20,0.60633
83,21,0.60633
83,22,0.60633
83,23,0.60633
83,24,0.60633
83,25,0.60633
83,26,0.60633
83,27,0.60633
83,28,0.60633
83,29,0.60633
83,30,0.60633
83,31,0.60633
83,32,0.60633
83,33,0.60633
83,34,0.60633
83,35,0.60633
84,0,0.60633
84,1,0.60633
84,2,0.60633
84,3,0.60633
84,4,0.60633
84,5,0.60633
84,6,0.60633
84,7,0.60633
84,8,0.60633
84,9,0.60633
84,10,0.60633
84,11,0.60633
84,12,0.60633
84,13,0.60633
84,14,0.60633
84,15,0.60633
84,16,0.60633
84,17,0.60633
84,18,0.60633
84,19,0.60633
84,20,0.60633
84,21,0.60633
84,22,0.60633
84,23,0.60633
84,24,0.60633
84,25,0.60633
84,26,0.60633
84,27,0.60633
84,28,0.60633
84,29,0.60633
84,30,0.60633
84,31,0.60633
84,32,0.60633
84,33,0.60633
84,34,0.60633
84,35,0.60633
85,0,0.60633
85,1,0.60633
85,2,0.60633
85,3,0.60633
85,4,0.60633
85,5,0.60633
85,6,0.60633
85,7,0.60633
85,8,0.60633
85,9,0.60633
85,10,0.60633
85,11,0.60633
85,12,0.60633
85,13,0.60633
85,14,0.60633
85,15,0.60633
85,16,0.60633
85,17,0.60633
85,18,0.60633
85,19,0.60633
85,20,0.60633
85,21,0.60633
85,22,0.60633
85,23,0.60633
85,24,0.60633
85,25,0.60633
85,26,0.60633
85,27,0.60633
85,28,0.60633
85,29,0.60633
85,30,0.60633
85,31,0.60633
85,32,0.60633
85,33,0.60633
85,34,0.60633
85,35,0.60633
86,0,0.60633
86,1,0.60633
86,2,0.60633
86,3,0.60633
86,4,0.60633
86,5,0.60633
86,6,0.60633
86,7,0.60633
86,8,0.60633
86,9,0.60633
86,10,0.60633
86,11,0.60633
86,12,0.60633
86,13,0.60633
86,14,0.60633
86,15,0.60633
86,16,0.60633
86,17,0.60633
86,18,0.60633
86,19,0.60633
86,20,0.60633
86,21,0.60633
86,22,0.60633
86,23,0.60633
86,24,0.60633
86,25,0.60633
86,26,0.60633
86,27,0.60633
86,28,0.60633
86,29,0.60633
86,30,0.60633
86,31,0.60633
86,32,0.60633
86,33,0.60633
86,34,0.60633
86,35,0.60633
87,0,0.60633
87,1,0.60633
87,2,0.60633
87,3,0.60633
87,4,0.60633
87,5,0.60633
87,6,0.60633
87,7,0.60633
87,8,0.60633
87,9,0.60633
87,10,0.60633
87,11,0.60633
87,12,0.60633
87,13,0.60633
87,14,0.60633
87,15,0.60633
87,16,0.60633
87,17,0.60633
87,18,0.60633
87,19,0.60633
87,20,0.60633
87,21,0.60633
87,22,0.60633
87,23,0.60633
87,24,0.60633
87,25,0.60633
87,26,0.60633
87,27,0.60633
87,28,0.60633
87,29,0.60633
87,30,0.60633
87,31,0.60633
87,32,0.60633
87,33,0.60633
87,34,0.60633
87,35,0.60633
88,0,0.60633
88,1,0.60633
88,2,0.60633
88,3,0.60633
88,4,0.60633
88,5,0.60633
88,6,0.60633
88,7,0.60633
88,8,0.60633
88,9,0.60633
88,10,0.60633
88,11,0.60633
88,12,0.60633
88,13,0.60633
88,14,0.60633
88,15,0.60633
88,16,0.60633
88,17,0.60633
88,18,0.60633
88,19,0.60633
88,20,0.60633
88,21,0.60633
88,22,0.60633
88,23,0.60633
88,24,0.60633
88,25,0.60633
88,26,0.60633
88,27,0.60633
88,28,0.60633
88,29,0.60633
88,30,0.60633
88,31,0.60633
88,32,0.60633
88,33,0.60633
88,34,0.60633
88,35,0.60633
89,0,0.60633
89,1,0.60633
89,2,0.60633
89,3,0.60633
89,4,0.60633
89,5,0.60633
89,6,0.60633
89,7,0.60633
89,8,0.60633
89,9,0.60633
89,10,0.60633
89,11,0.60633
89,12,0.60633
89,13,0.60633
89,14,0.60633
89,15,0.60633
89,16,0.60633
89,17,0.60633
89,18,0.60633
89,19,0.60633
89,20,0.60633
89,21,0.60633
89,22,0.60633
89,23,0.60633
89,24,0.60633
89,25,0.60633
89,26,0.60633
89,27,0.60633
89,28,0.60633
89,29,0.60633
89,30,0.60633
89,31,0.60633
89,32,0.60633
89,33,0.60633
89,34,0.60633
89,35,0.60633
90,0,0.60633
90,1,0.60633
90,2,0.60633
90,3,0.60633
90,4,0.60633
90,5,0.60633
90,6,0.60633
90,7,0.60633
90,8,0.60633
90,9,0.60633
90,10,0.60633
90,11,0.60633
90,12,0.60633
90,13,0.60633
90,14,0.60633
90,15,0.60633
90,16,0.60633
90,17,0.60633
90,18,0.60633
90,19,0.60633
90,20,0.60633
90,21,0.60633
90,22,0.60633
90,23,0.60633
90,24,0.60633
90,25,0.60633
90,26,0.60633
90,27,0.60633
90,28,0.60633
90,29,0.60633
90,30,0.60633
90,31,0.60633
90,32,0.60633
90,33,0.60633
90,34,0.60633
90,35,0.60633
91,0,0.60633
91,1,0.60633
91,2,0.60633
91,3,0.60633
91,4,0.60633
91,5,0.60633
91,6,0.60633
91,7,0.60633
91,8,0.60633
91,9,0.60633
91,10,0.60633
91,11,0.60633
91,12,0.60633
91,13,0.60633
91,14,0.60633
91,15,0.60633
91,16,0.60633
91,17,0.60633
91,18,0.60633
91,19,0.60633
91,20,0.60633
91,21,0.60633
91,22,0.60633
91,23,0.60633
91,24,0.60633
91,25,0.60633
91,26,0.60633
91,27,0.60633
91,28,0.60633
91,29,0.60633
91,30,0.60633
91,31,0.60633
91,32,0.60633
91,33,0.60633
91,34,0.60633
91,35,0.60633
92,0,0.60633
92,1,0.60633
92,2,0.60633
92,3,0.60633
92,4,0.60633
92,5,0.60633
92,6,0.60633
92,7,0.60633
92,8,0.60633
92,9,0.60633
92,10,0.60633
92,11,0.60633
92,12,0.60633
92,13,0.60633
92,14,0.60633
92,15,0.60633
92,16,0.60633
92,17,0.60633
92,18,0.60633
92,19,0.60633
92,20,0.60633
92,21,0.60633
92,22,0.60633
92,23,0.60633
92,24,0.60633
92,25,0.60633
92,26,0.60633
92,27,0.60633
92,28,0.60633
92,29,0.60633
92,30,0.60633
92,31,0.60633
92,32,0.60633
92,33,0.60633
92,34,0.60633
92,35,0.60633
93,0,0.60633
93,1,0.60633
93,2,0.60633
93,3,0.60633
93,4,0.60633
93,5,0.60633
93,6,0.60633
93,7,0.60633
93,8,0.60633
93,9,0.60633
93,10,0.60633
93,11,0.60633
93,12,0.60633
93,13,0.60633
93,14,0.60633
93,15,0.60633
93,16,0.60633
93,17,0.60633
93,18,0.60633
93,19,0.60633
93,20,0.60633
93,21,0.60633
93,22,0.60633
93,23,0.60633
93,24,0.60633
93,25,0.60633
93,26,0.60633
93,27,0.60633
93,28,0.60633
93,29,0.60633
93,30,0.60633
93,31,0.60633
93,32,0.60633
93,33,0.60633
93,34,0.60633
93,35,0.60633
94,0,0.60633
94,1,0.60633
94,2,0.60633
94,3,0.60633
94,4,0.60633
94,5,0.60633
94,6,0.60633
94,7,0.60633
94,8,0.60633
94,9,0.60633
94,10,0.60633
94,11,0.60633
94,12,0.60633
94,13,0.60633
94,14,0.60633
94,15,0.60633
94,16,0.60633
94,17,0.60633
94,18,0.60633
94,19,0.60633
94,20,0.60633
94,21,0.60633
94,22,0.60633
94,23,0.60633
94,24,0.60633
94,25,0.60633
94,26,0.60633
94,27,0.60633
94,28,0.60633
94,29,0.60633
94,30,0.60633
94,31,0.60633
94,32,0.60633
94,33,0.60633
94,34,0.60633
94,35,0.60633
95,0,0.60633
95,1,0.60633
95,2,0.60633
95,3,0.60633
95,4,0.60633
95,5,0.60633
95,6,0.60633
95,7,0.60633
95,8,0.60633
95,9,0.60633
95,10,0.60633
95,11,0.60633
95,12,0.60633
95,13,0.60633
95,14,0.60633
95,15,0.60633
95,16,0.60633
95,17,0.60633
95,18,0.60633
95,19,0.60633
95,20,0.60633
95,21,0.60633
95,22,0.60633
95,23,0.60633
95,24,0.60633
95,25,0.60633
95,26,0.60633
95,27,0.60633
95,28,0.60633
95,29,0.60633
95,30,0.60633
95,31,0.60633
95,32,0.60633
95,33,0.60633
95,34,0.60633
95,35,0.60633
96,0,0.60633
96,1,0.60633
96,2,0.60633
96,3,0.60633
96,4,0.60633
96,5,0.60633
96,6,0.60633
96,7,0.60633
96,8,0.60633
96,9,0.60633
96,10,0.60633
96,11,0.60633
96,12,0.60633
96,13,0.60633
96,14,0.60633
96,15,0.60633
96,16,0.60633
96,17,0.60633
96,18,0.60633
96,19,0.60633
96,20,0.60633
96,21,0.60633
96,22,0.60633
96,23,0.60633
96,24,0.60633
96,25,0.60633
96,26,0.60633
96,27,0.60633
96,28,0.60633
96,29,0.60633
96,30,0.60633
96,31,0.60633
96,32,0.60633
96,33,0.60633
96,34,0.60633
96,35,0.60633
97,0,0.60633
97,1,0.60633
97,2,0.60633
97,3,0.60633
97,4,0.60633
97,5,0.60633
97,6,0.60633
97,7,0.60633
97,8,0.60633
97,9,0.60633
97,10,0.60633
97,11,0.60633
97,12,0.60633
97,13,0.60633
97,14,0.60633
97,15,0.60633
97,16,0.60633
97,17,0.60633
97,18,0.60633
97,19,0.60633
97,20,0.60633
97,21,0.60633
97,22,0.60633
97,23,0.60633
97,24,0.60633
97,25,0.60633
97,26,0.60633
97,27,0.60633
97,28,0.60633
97,29,0.60633
97,30,0.60633
97,31,0.60633
97,32,0.60633
97,33,0.60633
97,34,0.60633
97,35,0.60633
98,0,0.60633
98,1,0.60633
98,2,0.60633
98,3,0.60633
98,4,0.60633
98,5,0.60633
98,6,0.60633
98,7,0.60633
98,8,0.60633
98,9,0.60633
98,10,0.60633
98,11,0.60633
98,12,0.60633
98,13,0.60633
98,14,0.60633
98,15,0.60633
98,16,0.60633
98,17,0.60633
98,18,0.60633
98,19,0.60633
98,20,0.60633
98,21,0.60633
98,22,0.60633
98,23,0.60633
98,24,0.60633
98,25,0.60633
98,26,0.60633
98,27,0.60633
98,28,0.60633
98,29,0.60633
98,30,0.60633
98,31,0.60633
98,32,0.60633
98,33,0.60633
98,34,0.60633
98,35,0.60633
99,0,0.60633
99,1,0.60633
99,2,0.60633
99,3,0.60633
99,4,0.60633
99,5,0.60633
99,6,0.60633
99,7,0.60633
99,8,0.60633
99,9,0.60633
99,10,0.60633
99,11,0.60633
99,12,0.60633
99,13,0.60633
99,14,0.60633
99,15,0.60633
99,16,0.60633
99,17,0.60633
99,18,0.60633
99,19,0.60633
99,20,0.60633
99,21,0.60633
99,22,0.60633
99,23,0.60633
99,24,0.60633
99,25,0.60633
99,26,0.60633
99,27,0.60633
99,28,0.60633
99,29,0.60633
99,30,0.60633
99,31,0.60633
99,32,0.60633
99,33,0.60633
99,34,0.60633
99,35,0.60633
100,0,0.60633
100,1,0.60633
100,2,0.60633
100,3,0.60633
100,4,0.60633
100,5,0.60633
100,6,0.60633
100,7,0.60633
100,8,0.60633
100,9,0.60633
100,10,0.60633
100,11,0.60633
100,12,0.60633
100,13,0.60633
100,14,0.60633
100,15,0.60633
100,16,0.60633
100,17,0.60633
100,18,0.60633
100,19,0.60633
100,20,0.60633
100,21,0.60633
100,22,0.60633
100,23,0.60633
100,24,0.60633
100,25,0.60633
100,26,0.60633
100,27,0.60633
100,28,0.60633
100,29,0.60633
100,30,0.60633
100,31,0.60633
100,32,0.60633
100,33,0.60633
100,34,0.60633
100,35,0.60633
101,0,0.60633
101,1,0.60633
101,2,0.60633
101,3,0.60633
101,4,0.60633
101,5,0.60633
101,6,0.60633
101,7,0.60633
101,8,0.60633
101,9,0.60633
101,10,0.60633
101,11,0.60633
101,12,0.60633
101,13,0.60633
101,14,0.60633
101,15,0.60633
101,16,0.60633
101,17,0.60633
101,18,0.60633
101,19,0.60633
101,20,0.60633
101,21,0.60633
101,22,0.60633
101,23,0.60633
101,24,0.60633
101,25,0.60633
101,26,0.60633
101,27,0.60633
101,28,0.60633
101,29,0.60633
101,30,0.60633
101,31,0.60633
101,32,0.60633
101,33,0.60633
101,34,0.60633
101,35,0.60633
102,0,0.60633
102,1,0.60633
102,2,0.60633
102,3,0.60633
102,4,0.60633
102,5,0.60633
102,6,0.60633
102,7,0.60633
102,8,0.60633
102,9,0.60633
102,10,0.60633
102,11,0.60633
102,12,0.60633
102,13,0.60633
102,14,0.60633
102,15,0.60633
102,16,0.60633
102,17,0.60633
102,18,0.60633
102,19,0.60633
102,20,0.60633
102,21,0.60633
102,22,0.60633
102,23,0.60633
102,24,0.60633
102,25,0.60633
102,26,0.60633
102,27,0.60633
102,28,0.60633
102,29,0.60633
102,30,0.60633
102,31,0.60633
102,32,0.60633
102,33,0.60633
102,34,0.60633
102,35,0.60633
103,0,0.60633
103,1,0.60633
103,2,0.60633
103,3,0.60633
103,4,0.60633
103,5,0.60633
103,6,0.60633
103,7,0.60633
103,8,0.60633
103,9,0.60633
103,10,0.60633
103,11,0.60633
103,12,0.60633
103,13,0.60633
103,14,0.60633
103,15,0.60633
103,16,0.60633
103,17,0.60633
103,18,0.60633
103,19,0.60633
103,20,0.60633
103,21,0.60633
103,22,0.60633
103,23,0.60633
103,24,0.60633
103,25,0.60633
103,26,0.60633
103,27,0.60633
103,28,0.60633
103,29,0.60633
103,30,0.60633
103,31,0.60633
103,32,0.60633
103,33,0.60633
103,34,0.60633
103,35,0.60633
104,0,0.60633
104,1,0.60633
104,2,0.60633
104,3,0.60633
104,4,0.60633
104,5,0.60633
104,6,0.60633
104,7,0.60633
104,8,0.60633
104,9,0.60633
104,10,0.60633
104,11,0.60633
104,12,0.60633
104,13,0.60633
104,14,0.60633
104,15,0.60633
104,16,0.60633
104,17,0.60633
104,18,0.60633
104,19,0.60633
104,20,0.60633
104,21,0.60633
104,22,0.60633
104,23,0.60633
104,24,0.60633
104,25,0.60633
104,26,0.60633
104,27,0.60633
104,28,0.60633
104,29,0.60633
104,30,0.60633
104,31,0.60633
104,32,0.60633
104,33,0.60633
104,34,0.60633
104,35,0.60633
105,0,0.60633
105,1,0.60633
105,2,0.60633
105,3,0.60633
105,4,0.60633
105,5,0.60633
105,6,0.60633
105,7,0.60633
105,8,0.60633
105,9,0.60633
105,10,0.60633
105,11,0.60633
105,12,0.60633
105,13,0.60633
105,14,0.60633
105,15,0.60633
105,16,0.60633
105,17,0.60633
105,18,0.60633
105,19,0.60633
105,20,0.60633
105,21,0.60633
105,22,0.60633
105,23,0.60633
105,24,0.60633
105,25,0.60633
105,26,0.60633
105,27,0.60633
105,28,0.60633
105,29,0.60633
105,30,0.60633
105,31,0.60633
105,32,0.60633
105,33,0.60633
105,34,0.60633
105,35,0.60633
106,0,0.60633
106,1,0.60633
106,2,0.60633
106,3,0.60633
106,4,0.60633
106,5,0.60633
106,6,0.60633
106,7,0.60633
106,8,0.60633
106,9,0.60633
106,10,0.60633
106,11,0.60633
106,12,0.60633
106,13,0.60633
106,14,0.60633
106,15,0.60633
106,16,0.60633
106,17,0.60633
106,18,0.60633
106,19,0.60633
106,20,0.60633
106,21,0.60633
106,22,0.60633
106,23,0.60633
106,24,0.60633
106,25,0.60633
106,26,0.60633
106,27,0.60633
106,28,0.60633
106,29,0.60633
106,30,0.60633
106,31,0.60633
106,32,0.60633
106,33,0.60633
106,34,0.60633
106,35,0.60633
107,0,0.60633
107,1,0.60633
107,2,0.60633
107,3,0.60633
107,4,0.60633
107,5,0.60633
107,6,0.60633
107,7,0.60633
107,8,0.60633
107,9,0.60633
107,10,0.60633
107,11,0.60633
107,12,0.60633
107,13,0.60633
107,14,0.60633
107,15,0.60633
107,16,0.60633
107,17,0.60633
107,18,0.60633
107,19,0.60633
107,20,0.60633
107,21,0.60633
107,22,0.60633
107,23,0.60633
107,24,0.60633
107,25,0.60633
107,26,0.60633
107,27,0.60633
107,28,0.60633
107,29,0.60633
107,30,0.60633
107,31,0.60633
107,32,0.60633
107,33,0.60633
107,34,0.60633
107,35,0.60633
108,0,0.60633
108,1,0.60633
108,2,0.60633
108,3,0.60633
108,4,0.60633
108,5,0.60633
108,6,0.60633
108,7,0.60633
108,8,0.60633
108,9,0.60633
108,10,0.60633
108,11,0.60633
108,12,0.60633
108,13,0.60633
108,14,0.60633
108,15,0.60633
108,16,0.60633
108,17,0.60633
108,18,0.60633
108,19,0.60633
108,20,0.60633
108,21,0.60633
108,22,0.60633
108,23,0.60633
108,24,0.60633
108,25,0.60633
108,26,0.60633
108,27,0.60633
108,28,0.60633
108,29,0.60633
108,30,0.60633
108,31,0.60633
108,32,0.60633
108,33,0.60633
108,34,0.60633
108,35,0.60633
109,0,0.60633
109,1,0.60633
109,2,0.60633
109,3,0.60633
109,4,0.60633
109,5,0.60633
109,6,0.60633
109,7,0.60633
109,8,0.60633
109,9,0.60633
109,10,0.60633
109,11,0.60633
109,12,0.60633
109,13,0.60633
109,14,0.60633
109,15,0.60633
109,16,0.60633
109,17,0.60633
109,18,0.60633
109,19,0.60633
109,20,0.60633
109,21,0.60633
109,22,0.60633
109,23,0.60633
109,24,0.60633
109,25,0.60633
109,26,0.60633
109,27,0.60633
109,28,0.60633
109,29,0.60633
109,30,0.60633
109,31,0.60633
109,32,0.60633
109,33,0.60633
109,34,0.60633
109,35,0.60633
110,0,0.60633
110,1,0.60633
110,2,0.60633
110,3,0.60633
110,4,0.60633
110,5,0.60633
110,6,0.60633
110,7,0.60633
110,8,0.60633
110,9,0.60633
110,10,0.60633
110,11,0.60633
110,12,0.60633
110,13,0.60633
110,14,0.60633
110,15,0.60633
110,16,0.60633
110,17,0.60633
110,18,0.60633
110,19,0.60633
110,20,0.60633
110,21,0.60633
110,22,0.60633
110,23,0.60633
110,24,0.60633
110,25,0.60633
110,26,0.60633
110,27,0.60633
110,28,0.60633
110,29,0.60633
110,30,0.60633
110,31,0.60633
110,32,0.60633
110,33,0.60633
110,34,0.60633
110,35,0.60633
111,0,0.60633
111,1,0.60633
111,2,0.60633
111,3,0.60633
111,4,0.60633
111,5,0.60633
111,6,0.60633
111,7,0.60633
111,8,0.60633
111,9,0.60633
111,10,0.60633
111,11,0.60633
111,12,0.60633
111,13,0.60633
111,14,0.60633
111,15,0.60633
111,16,0.60633
111,17,0.60633
111,18,0.60633
111,19,0.60633
111,20,0.60633
111,21,0.60633
111,22,0.60633
111,23,0.60633
111,24,0.60633
111,25,0.60633
111,26,0.60633
111,27,0.60633
111,28,0.60633
111,29,0.60633
111,30,0.60633
111,31,0.60633
111,32,0.60633
111,33,0.60633
111,34,0.60633
111,35,0.60633
112,0,0.60633
112,1,0.60633
112,2,0.60633
112,3,0.60633
112,4,0.60633
112,5,0.60633
112,6,0.60633
112,7,0.60633
112,8,0.60633
112,9,0.60633
112,10,0.60633
112,11,0.60633
112,12,0.60633
112,13,0.60633
112,14,0.60633
112,15,0.60633
112,16,0.60633
112,17,0.60633
112,18,0.60633
112,19,0.60633
112,20,0.60633
112,21,0.60633
112,22,0.60633
112,23,0.60633
112,24,0.60633
112,25,0.60633
112,26,0.60633
112,27,0.60633
112,28,0.60633
112,29,0.60633
112,30,0.60633
112,31,0.60633
112,32,0.60633
112,33,0.60633
112,34,0.60633
112,35,0.60633
113,0,0.60633
113,1,0.60633
113,2,0.60633
113,3,0.60633
113,4,0.60633
113,5,0.60633
113,6,0.60633
113,7,0.60633
113,8,0.60633
113,9,0.60633
113,10,0.60633
113,11,0.60633
113,12,0.60633
113,13,0.60633
113,14,0.60633
113,15,0.60633
113,16,0.60633
113,17,0.60633
113,18,0.60633
113,19,0.60633
113,20,0.60633
113,21,0.60633
113,22,0.60633
113,23,0.60633
113,24,0.60633
113,25,0.60633
113,26,0.60633
113,27,0.60633
113,28,0.60633
113,29,0.60633
113,30,0.60633
113,31,0.60633
113,32,0.60633
113,33,0.60633
113,34,0.60633
113,35,0.60633
114,0,0.60633
114,1,0.60633
114,2,0.60633
114,3,0.60633
114,4,0.60633
114,5,0.60633
114,6,0.60633
114,7,0.60633
114,8,0.60633
114,9,0.60633
114,10,0.60633
114,11,0.60633
114,12,0.60633
114,13,0.60633
114,14,0.60633
114,15,0.60633
114,16,0.60633
114,17,0.60633
114,18,0.60633
114,19,0.60633
114,20,0.60633
114,21,0.60633
114,22,0.60633
114,23,0.60633
114,24,0.60633
114,25,0.60633
114,26,0.60633
114,27,0.60633
114,28,0.60633
114,29,0.60633
114,30,0.60633
114,31,0.60633
114,32,0.60633
114,33,0.60633
114,34,0.60633
114,35,0.60633
115,0,0.60633
115,1,0.60633
115,2,0.60633
115,3,0.60633
115,4,0.60633
115,5,0.60633
115,6,0.60633
115,7,0.60633
115,8,0.60633
115,9,0.60633
115,10,0.60633
115,11,0.60633
115,12,0.60633
115,13,0.60633
115,14,0.60633
115,15,0.60633
115,16,0.60633
115,17,0.60633
115,18,0.60633
115,19,0.60633
115,20,0.60633
115,21,0.60633
115,22,0.60633
115,23,0.60633
115,24,0.60633
115,25,0.60633
115,26,0.60633
115,27,0.60633
115,28,0.60633
115,29,0.60633
115,30,0.60633
115,31,0.60633
115,32,0.60633
115,33,0.60633
115,34,0.60633
115,35,0.60633
116,0,0.60633
116,1,0.60633
116,2,0.60633
116,3,0.60633
116,4,0.60633
116,5,0.60633
116,6,0.60633
116,7,0.60633
116,8,0.60633
116,9,0.60633
116,10,0.60633
116,11,0.60633
116,12,0.60633
116,13,0.60633
116,14,0.60633
116,15,0.60633
116,16,0.60633
116,17,0.60633
116,18,0.60633
116,19,0.60633
116,20,0.60633
116,21,0.60633
116,22,0.60633
116,23,0.60633
116,24,0.60633
116,25,0.60633
116,26,0.60633
116,27,0.60633
116,28,0.60633
116,29,0.60633
116,30,0.60633
116,31,0.60633
116,32,0.60633
116,33,0.60633
116,34,0.60633
116,35,0.60633
117,0,0.60633
117,1,0.60633
117,2,0.60633
117,3,0.60633
117,4,0.60633
117,5,0.60633
117,6,0.60633
117,7,0.60633
117,8,0.60633
117,9,0.60633
117,10,0.60633
117,11,0.60633
117,12,0.60633
117,13,0.60633
117,14,0.60633
117,15,0.60633
117,16,0.60633
117,17,0.60633
117,18,0.60633
117,19,0.60633
117,20,0.60633
117,21,0.60633
117,22,0.60633
117,23,0.60633
117,24,0.60633
117,25,0.60633
117,26,0.60633
117,27,0.60633
117,28,0.60633
117,29,0.60633
117,30,0.60633
117,31,0.60633
117,32,0.60633
117,33,0.60633
117,34,0.60633
117,35,0.60633
118,0,0.60633
118,1,0.60633
118,2,0.60633
118,3,0.60633
118,4,0.60633
118,5,0.60633
118,6,0.60633
118,7,0.60633
118,8,0.60633
118,9,0.60633
118,10,0.60633
118,11,0.60633
118,12,0.60633
118,13,0.60633
118,14,0.60633
118,15,0.60633
118,16,0.60633
118,17,0.60633
118,18,0.60633
118,19,0.60633
118,20,0.60633
118,21,0.60633
118,22,0.60633
118,23,0.60633
118,24,0.60633
118,25,0.60633
118,26,0.60633
118,27,0.60633
118,28,0.60633
118,29,0.60633
118,30,0.60633
118,31,0.60633
118,32,0.60633
118,33,0.60633
118,34,0.60633
118,35,0.60633
119,0,0.60633
119,1,0.60633
119,2,0.60633
119,3,0.60633
119,4,0.60633
119,5,0.60633
119,6,0.60633
119,7,0.60633
119,8,0.60633
119,9,0.60633
119,10,0.60633
119,11,0.60633
119,12,0.60633
119,13,0.60633
119,14,0.60633
119,15,0.60633
119,16,0.60633
119,17,0.60633
119,18,0.60633
119,19,0.60633
119,20,0.60633
119,21,0.60633
